customer_id,registration_date,age,gender,city,loyalty_member,total_spend,purchase_count,avg_basket_value,days_since_last_purchase,product_categories_bought,online_ratio,satisfaction_score,customer_service_contacts,newsletter_subscriber,monthly_income_bracket,district_type,store_distance_km,referral_source,account_age_days,is_lapsed
MP01318,15-paź-2023,49,M,Wrocław,Nie,PLN 408.52,4,95.5,95,1,0.212,1.6,3,Nie dotyczy,E,suburban,20.3,walk_in,458,1
MP01319,15-maj-2023,41,M,Katowice,Nie,PLN 979.45,5,170.39,176,1,0.118,2.6,4,Tak,A,rural,16.7,walk_in,611,0
MP01320,20-mar-2023,56,M,Lublin,Nie,"PLN 2,986.71",7,380.67,40,5,0.273,3.5,7,Nie,D,urban,1.6,walk_in,667,0
MP01321,18-maj-2022,53,M,Katowice,Nie,PLN 853.60,4,216.29,42,1,0.267,4.3,4,Nie dotyczy,C,rural,34.5,online_ad,973,0
MP01322,08-lis-2022,47,K,Białystok,Tak,PLN 448.96,4,103.97,429,1,0.224,2.1,4,Nie,B,urban,9.7,online_ad,799,1
MP01323,01-wrz-2023,53,M,Gdynia,Tak,PLN 822.43,4,230.55,11,2,0.097,2.9,3,Tak,C,suburban,18.6,friend,502,0
MP01324,30-sie-2024,51,M,Gdańsk,Tak,"PLN 2,773.05",5,492.22,4,5,0.406,4.3,1,Nie,E,suburban,12.8,walk_in,138,0
MP01325,08-sie-2024,37,K,Kraków,Nie,PLN 998.09,4,238.76,197,1,0.323,3.1,4,Tak,C,urban,4.4,online_ad,160,0
MP01326,05-sie-2022,26,K,Łódź,Nie,PLN 583.54,5,109.44,214,3,0.194,3.0,4,Nie dotyczy,C,urban,5.9,friend,894,0
MP01327,19-sty-2024,47,M,Lublin,Tak,PLN 152.47,2,89.66,57,1,0.226,1.5,4,Nie,B,suburban,20.5,friend,362,0
MP01328,16-kwi-2022,49,K,Warszawa,Nie,PLN 763.19,4,183.39,31,1,0.265,3.7,5,Nie,C,urban,3.0,social_media,1005,0
MP01329,14-sty-2024,55,M,Gdynia,Tak,PLN 515.83,2,224.07,96,1,0.203,2.6,3,Tak,C,urban,2.4,online_ad,367,0
MP01330,19-sty-2023,31,M,Kraków,Nie,"PLN 1,445.25",6,234.48,19,1,0.42,2.0,3,Tak,E,urban,5.2,walk_in,727,0
MP01331,16-maj-2023,31,K,Katowice,Nie,PLN 354.93,2,178.1,150,2,,2.8,6,Nie,,suburban,21.1,,610,1
MP01332,29-lut-2024,48,K,Poznań,Nie,"PLN 1,053.95",5,214.36,98,1,0.092,2.2,5,Nie,A,urban,8.3,social_media,321,1
MP01333,19-kwi-2023,41,M,Katowice,Nie,PLN 330.79,4,87.4,43,1,0.327,3.3,3,Nie,A,urban,6.1,social_media,637,0
MP01334,05-cze-2024,19,M,Gdynia,Nie,PLN 842.42,4,208.3,126,1,0.273,2.9,3,Nie dotyczy,E,rural,49.6,social_media,224,0
MP01335,14-sie-2023,47,M,Wrocław,Tak,PLN 340.84,4,93.99,69,2,0.089,3.6,5,Tak,B,suburban,17.1,social_media,520,0
MP01336,29-gru-2024,20,M,Bydgoszcz,Nie,PLN 36.40,1,35.0,540,1,0.1,1.8,6,Tak,,suburban,19.2,friend,17,1
MP01337,05-gru-2023,31,K,Kraków,Nie,PLN 442.57,4,101.25,81,1,0.221,2.3,4,Nie,A,suburban,20.9,online_ad,407,0
MP01338,01-gru-2022,58,M,Białystok,Tak,"PLN 1,948.80",4,502.47,12,4,0.281,3.7,3,Nie,B,urban,2.7,online_ad,776,0
MP01339,02-maj-2024,64,K,Białystok,Nie,PLN 380.85,2,184.04,180,1,,3.4,4,Nie,B,urban,9.4,social_media,258,0
MP01340,31-mar-2023,27,M,Kraków,Nie,"PLN 2,052.29",6,342.43,20,2,0.546,3.6,3,Tak,C,urban,3.8,online_ad,656,0
MP01341,15-sie-2023,38,K,Warszawa,Nie,"PLN 2,275.61",5,439.48,4,3,0.258,3.2,3,Tak,C,urban,6.2,social_media,519,0
MP01342,11-cze-2022,43,M,Wrocław,Tak,"PLN 18,523.60",24,716.75,0,8,0.368,5.0,1,Nie,D,urban,5.8,friend,949,0
MP01343,24-maj-2022,63,M,Warszawa,Tak,PLN 72.60,2,35.0,405,1,0.0,2.2,4,Nie dotyczy,D,suburban,26.3,walk_in,967,0
MP01344,28-wrz-2023,36,M,Białystok,Nie,"PLN 2,433.89",6,378.11,29,1,0.226,2.8,3,Nie,C,urban,1.6,friend,475,0
MP01345,04-sie-2022,36,M,Kraków,Nie,"PLN 1,197.95",5,229.11,33,1,0.305,3.8,3,Nie,C,urban,8.9,social_media,895,0
MP01346,28-gru-2024,61,K,Gdynia,Tak,"PLN 2,193.07",5,408.75,7,3,,3.0,5,Nie,,rural,21.9,social_media,18,0
MP01347,27-lip-2024,38,K,Gdynia,Tak,"PLN 1,991.89",6,322.53,43,3,0.356,3.1,2,Nie,C,urban,1.9,walk_in,172,0
MP01348,11-lut-2024,51,K,Katowice,Tak,PLN 36.07,1,35.0,540,1,0.005,1.6,4,Nie,A,suburban,26.6,walk_in,339,1
MP01349,19-mar-2024,24,M,Gdańsk,Nie,PLN 690.26,4,162.9,79,1,0.336,3.2,4,Tak,A,urban,2.9,online_ad,302,0
MP01350,20-paź-2023,40,K,Kraków,Nie,PLN 986.75,4,247.13,63,3,0.11,2.9,4,Tak,D,suburban,20.3,walk_in,453,0
MP01351,21-mar-2022,22,K,Białystok,Nie,"PLN 2,669.20",6,427.76,27,2,0.388,3.0,4,Nie dotyczy,C,urban,4.9,walk_in,1031,0
MP01352,15-mar-2023,29,K,Bydgoszcz,Nie,PLN 70.00,2,35.0,190,1,0.287,2.9,5,Nie dotyczy,D,urban,9.4,online_ad,672,0
MP01353,04-lip-2023,52,K,Gdynia,Nie,PLN 727.77,4,211.81,44,2,0.095,3.2,4,Nie,C,rural,54.1,walk_in,561,0
MP01354,30-wrz-2024,41,K,Łódź,Nie,PLN 84.75,2,41.9,295,1,0.367,2.4,4,Tak,E,urban,3.7,friend,107,1
MP01355,09-wrz-2022,38,M,Warszawa,Nie,"PLN 1,287.77",5,273.98,61,1,0.052,2.9,3,Nie,B,urban,8.2,online_ad,859,0
MP01356,06-lip-2023,33,K,Gdynia,Tak,"PLN 3,327.50",7,410.37,6,3,0.451,3.2,3,Tak,B,urban,2.6,online_ad,559,0
MP01357,21-sty-2023,39,M,Białystok,Tak,"PLN 2,758.10",9,326.08,9,2,0.429,3.6,4,Tak,,suburban,20.4,social_media,725,0
MP01358,09-cze-2022,46,M,Kraków,Nie,"PLN 2,310.76",6,361.65,11,5,0.28,4.0,2,Nie,E,urban,7.6,online_ad,951,0
MP01359,06-maj-2022,,K,Bydgoszcz,Nie,"PLN 1,298.49",6,228.57,27,1,0.251,2.5,3,Nie,A,suburban,22.6,social_media,985,0
MP01360,13-lut-2023,18,M,Warszawa,Tak,PLN 541.08,2,270.08,98,3,0.281,2.3,3,Tak,,suburban,21.4,social_media,702,1
MP01361,14-kwi-2022,32,M,Poznań,Nie,PLN 101.54,1,111.07,372,1,0.217,2.0,4,Nie,C,suburban,25.7,,1007,1
MP01362,28-mar-2022,44,M,Łódź,Nie,"PLN 5,311.06",16,366.07,14,3,0.34,4.5,2,Nie,D,rural,42.8,walk_in,1024,0
MP01363,29-sty-2023,41,M,Łódź,Tak,PLN 843.07,4,205.35,30,2,0.275,3.5,3,Tak,A,urban,9.3,online_ad,717,0
MP01364,21-sie-2022,47,K,Kraków,Nie,"PLN 2,105.15",6,361.06,8,4,0.268,3.5,4,Tak,D,rural,22.2,friend,878,0
MP01365,06-wrz-2023,45,K,Kraków,Tak,"PLN 1,500.86",4,353.01,12,5,,5.0,4,Nie,D,urban,3.9,social_media,497,0
MP01366,03-lut-2022,,M,Wrocław,Nie,"PLN 1,900.71",6,287.12,11,2,0.244,2.9,2,Nie dotyczy,B,urban,7.9,walk_in,1077,0
MP01367,07-gru-2022,36,K,Kraków,Nie,"PLN 1,838.75",7,299.88,22,3,0.416,3.9,3,Nie dotyczy,E,suburban,12.7,social_media,770,0
MP01368,19-maj-2023,39,K,Wrocław,Nie,PLN 76.12,2,35.0,540,1,0.251,,5,Tak,A,suburban,16.1,walk_in,607,1
MP01369,21-lis-2024,56,K,Gdańsk,Nie,PLN 35.00,1,35.0,193,1,0.309,2.7,5,Nie,,urban,7.8,social_media,55,1
MP01370,01-gru-2023,33,M,Bydgoszcz,Nie,PLN 870.53,4,223.59,80,1,0.381,3.0,5,Nie,E,rural,41.9,friend,411,0
MP01371,24-sie-2024,41,M,Szczecin,Tak,"PLN 4,418.11",9,552.91,4,6,0.427,4.3,2,Tak,,rural,24.4,friend,144,0
MP01372,21-sty-2023,44,M,Kraków,Tak,"PLN 1,904.71",7,305.65,24,5,0.439,4.3,3,Nie,E,urban,2.2,friend,725,0
MP01373,16-maj-2023,61,M,Warszawa,Nie,PLN 35.00,1,35.0,540,1,,1.1,6,Nie,A,suburban,12.5,online_ad,610,0
MP01374,14-kwi-2023,38,K,Białystok,Nie,PLN 978.43,5,202.23,113,1,0.214,3.2,5,Nie,C,suburban,12.6,friend,642,1
MP01375,31-sie-2024,54,M,Katowice,Nie,PLN 236.15,2,117.5,138,1,0.335,2.4,3,Tak,B,rural,21.8,friend,137,0
MP01376,16-lis-2024,57,M,Gdynia,Nie,"PLN 1,284.09",6,220.57,104,1,0.293,1.7,5,Tak,,suburban,25.9,social_media,60,0
MP01377,20-lis-2024,41,K,Gdynia,Nie,PLN 229.33,2,133.84,99,1,0.142,3.8,6,Tak,C,urban,3.2,friend,56,0
MP01378,06-kwi-2024,39,M,Szczecin,Nie,PLN 70.00,2,35.0,414,1,0.213,2.1,4,Nie,A,suburban,25.1,social_media,284,1
MP01379,12-lip-2023,38,M,Katowice,Nie,"PLN 3,462.67",9,384.43,10,4,0.412,3.5,4,Tak,E,urban,9.7,walk_in,553,0
MP01380,22-sie-2023,39,K,Wrocław,Tak,"PLN 1,464.30",4,344.34,10,5,0.28,4.6,2,Nie,E,suburban,13.3,walk_in,512,0
MP01381,09-gru-2024,52,K,Lublin,Nie,PLN 123.17,2,60.39,540,1,,1.4,6,Nie,A,suburban,29.3,,37,1
MP01382,18-lis-2022,45,M,Gdynia,Nie,"PLN 2,342.57",6,339.67,7,2,0.325,3.3,3,Tak,E,suburban,9.8,,789,0
MP01383,24-sty-2023,45,K,Białystok,Nie,PLN 388.53,2,194.86,33,2,,,5,Tak,E,urban,6.7,friend,722,0
MP01384,10-wrz-2024,28,K,Wrocław,Nie,PLN 236.36,2,115.27,118,1,0.066,2.1,4,Tak,D,urban,9.9,online_ad,127,0
MP01385,08-mar-2023,30,K,Łódź,Nie,PLN 258.13,4,64.64,305,1,0.334,2.1,3,Nie dotyczy,A,suburban,25.2,social_media,679,0
MP01386,26-wrz-2022,68,M,Kraków,Nie,PLN 247.04,2,131.76,164,1,0.018,2.4,4,Tak,E,urban,2.7,,842,0
MP01387,12-wrz-2023,40,K,Łódź,Tak,"PLN 3,146.09",9,354.22,13,5,0.472,3.5,2,Nie,A,urban,2.9,friend,491,0
MP01388,01-sty-2023,33,K,Białystok,Tak,PLN 149.39,4,35.0,117,1,0.343,2.1,4,Nie,A,urban,3.0,online_ad,745,1
MP01389,04-wrz-2024,59,M,Bydgoszcz,Nie,PLN 828.13,5,154.76,44,1,0.0,2.9,4,Tak,,rural,62.1,online_ad,133,0
MP01390,23-wrz-2024,45,K,Kraków,Nie,PLN 432.63,2,210.3,166,1,0.389,3.6,4,Nie dotyczy,B,urban,2.8,walk_in,114,0
MP01391,11-gru-2022,49,K,Bydgoszcz,Nie,"PLN 1,770.92",6,261.99,45,1,0.19,2.9,4,Nie,A,suburban,17.7,social_media,766,0
MP01392,10-sie-2023,40,M,Łódź,Nie,"PLN 1,445.28",5,278.85,77,2,0.302,2.8,4,Nie,A,suburban,13.7,friend,524,0
MP01393,13-gru-2024,38,K,Poznań,Tak,PLN 71.83,2,35.0,120,1,0.356,2.5,6,Tak,A,rural,33.1,social_media,33,1
MP01394,27-mar-2024,40,M,Łódź,Nie,PLN 78.41,2,35.0,540,1,0.196,,7,Tak,A,suburban,15.2,friend,294,1
MP01395,05-wrz-2022,25,K,Poznań,Nie,PLN 210.00,6,35.0,184,1,0.214,2.9,5,Tak,B,urban,3.8,online_ad,863,1
MP01396,15-paź-2023,41,K,Bydgoszcz,Nie,PLN 78.00,2,35.0,231,1,0.049,2.0,5,Nie,B,urban,6.2,walk_in,458,0
MP01397,16-lis-2023,46,M,Bydgoszcz,Nie,PLN 70.00,2,35.0,540,1,0.085,1.8,6,Nie dotyczy,D,urban,4.5,friend,426,0
MP01398,22-gru-2023,64,M,Lublin,Nie,PLN 35.00,1,35.0,540,1,0.0,1.2,5,Nie,A,rural,37.1,online_ad,390,1
MP01399,11-lut-2022,43,M,Wrocław,Nie,"PLN 2,231.37",6,435.94,3,3,0.516,4.3,2,Tak,E,suburban,17.6,walk_in,1069,0
MP01400,04-gru-2022,18,K,Bydgoszcz,Nie,PLN 35.70,1,35.0,540,1,,1.0,6,Tak,A,suburban,13.9,walk_in,773,0
MP01401,26-lip-2024,41,M,Kraków,Nie,PLN 766.55,5,138.61,31,1,0.226,2.6,3,Tak,D,suburban,23.9,friend,173,0
MP01402,02-paź-2022,75,K,Wrocław,Nie,PLN 625.19,5,135.18,79,2,0.06,3.6,4,Tak,E,rural,40.2,social_media,836,0
MP01403,04-gru-2022,52,M,Gdańsk,Nie,"PLN 1,238.58",5,253.45,16,4,0.339,3.1,2,Tak,C,rural,40.5,online_ad,773,0
MP01404,29-gru-2022,32,M,Szczecin,Nie,"PLN 3,822.36",12,324.28,137,1,0.082,1.9,4,Nie dotyczy,A,suburban,10.2,walk_in,748,1
MP01405,25-lip-2022,49,K,Katowice,Nie,PLN 872.29,4,221.89,46,2,,2.9,4,Nie,B,urban,0.8,friend,905,0
MP01406,02-lip-2022,33,K,Łódź,Tak,"PLN 3,284.57",10,358.51,5,2,0.362,3.5,3,Tak,C,urban,8.2,social_media,928,0
MP01407,25-sty-2023,26,M,Katowice,Tak,"PLN 5,103.06",9,565.31,1,6,,5.0,3,Tak,D,suburban,26.4,social_media,721,0
MP01408,17-sie-2024,38,M,Łódź,Nie,"PLN 1,526.92",6,226.09,210,1,0.379,4.3,3,Nie,,suburban,11.0,walk_in,151,0
MP01409,16-sty-2022,43,M,Poznań,Nie,"PLN 2,051.62",6,356.21,7,3,0.461,3.9,3,Tak,D,suburban,14.0,friend,1095,1
MP01410,17-lis-2022,20,M,Białystok,Nie,"PLN 4,929.89",9,537.86,10,5,0.475,3.7,4,Nie dotyczy,B,urban,3.9,social_media,790,0
MP01411,21-mar-2022,28,M,Bydgoszcz,Nie,PLN 514.65,2,252.83,29,1,0.453,2.5,3,Nie,C,suburban,22.1,online_ad,1031,0
MP01412,13-wrz-2023,42,K,Katowice,Nie,"PLN 5,358.18",13,425.64,5,4,0.466,4.4,3,Nie,D,urban,2.3,walk_in,490,0
MP01413,12-paź-2022,37,M,Białystok,Tak,"PLN 3,484.03",7,486.88,5,4,0.438,4.4,2,Nie,E,urban,9.8,walk_in,826,0
MP01414,20-maj-2024,47,M,Kraków,Nie,PLN 886.88,5,182.95,113,1,0.078,3.7,3,Tak,B,rural,18.1,social_media,240,1
MP01415,09-paź-2023,27,M,Gdynia,Nie,PLN 72.34,2,35.0,206,1,0.177,1.6,4,Tak,B,suburban,29.3,social_media,464,1
MP01416,11-maj-2024,51,M,Gdynia,Nie,PLN 70.00,2,35.0,398,1,0.111,3.0,4,Nie,B,urban,1.2,online_ad,249,1
MP01417,02-gru-2023,28,K,Wrocław,Nie,PLN 128.19,1,144.43,352,1,,2.5,5,Tak,A,urban,3.5,friend,410,0
MP01418,03-maj-2023,62,M,Warszawa,Nie,"PLN 1,263.23",5,295.12,18,3,,3.0,8,Tak,C,suburban,11.3,online_ad,623,0
MP01419,02-sie-2024,21,M,Łódź,Tak,PLN 863.88,4,260.53,59,2,,2.2,4,Nie dotyczy,,urban,3.0,online_ad,166,0
MP01420,13-cze-2023,29,K,Białystok,Tak,"PLN 3,511.76",10,363.09,8,5,0.335,4.0,2,Nie,E,urban,9.9,online_ad,582,0
MP01421,06-lis-2024,47,K,Gdynia,Tak,"PLN 1,415.25",7,189.58,29,2,0.36,2.8,3,Tak,,suburban,16.5,online_ad,70,0
MP01422,25-gru-2024,62,K,Białystok,Nie,PLN 140.00,4,35.0,67,1,,2.0,4,Nie dotyczy,B,suburban,8.0,walk_in,21,0
MP01423,13-paź-2023,46,K,Wrocław,Nie,"PLN 1,512.87",7,220.48,23,2,0.203,3.6,4,Tak,,urban,9.8,walk_in,460,0
MP01424,14-sty-2024,49,K,Warszawa,Nie,PLN 809.52,4,213.55,74,1,0.178,2.5,4,Nie,A,suburban,11.1,online_ad,367,0
MP01425,18-paź-2022,42,K,Poznań,Nie,"PLN 1,680.77",4,450.27,38,4,0.28,2.6,3,Nie,E,suburban,6.8,walk_in,820,0
MP01426,13-cze-2024,30,K,Łódź,Tak,PLN 110.78,2,47.09,359,1,0.341,1.7,4,Nie,,urban,0.7,social_media,216,0
MP01427,10-sty-2024,36,M,Warszawa,Tak,"PLN 1,189.67",4,317.7,18,4,0.389,2.6,4,Nie,,urban,4.9,walk_in,371,0
MP01428,16-wrz-2024,27,K,Warszawa,Tak,PLN 446.02,4,125.03,46,2,0.405,,3,Tak,D,urban,9.2,walk_in,121,1
MP01429,30-paź-2022,27,K,Warszawa,Nie,"PLN 1,789.72",6,321.29,13,3,0.4,3.5,4,Nie dotyczy,B,urban,0.7,online_ad,808,0
MP01430,15-maj-2024,47,K,Kraków,Tak,"PLN 2,119.88",4,526.82,14,3,0.307,3.6,2,Tak,C,rural,51.3,online_ad,245,0
MP01431,07-cze-2023,29,M,Lublin,Tak,"PLN 2,435.99",9,283.68,45,3,0.554,3.7,2,Nie dotyczy,B,urban,3.0,friend,588,0
MP01432,03-sie-2022,46,K,Łódź,Tak,"PLN 7,297.19",13,548.77,1,6,0.477,5.0,1,Tak,E,rural,26.0,walk_in,896,0
MP01433,19-lip-2022,26,M,Wrocław,Nie,"PLN 1,171.32",5,248.8,75,2,0.268,3.6,3,Tak,B,urban,7.2,friend,911,1
MP01434,14-wrz-2023,46,K,Gdańsk,Nie,"PLN 1,259.85",4,330.51,14,2,0.248,2.8,4,Tak,E,suburban,23.7,social_media,489,0
MP01435,26-gru-2022,36,M,Gdynia,Tak,"PLN 1,726.58",5,366.03,18,2,0.365,3.9,4,Tak,D,suburban,19.0,social_media,751,0
MP01436,05-maj-2022,59,K,Lublin,Nie,PLN 348.20,2,175.38,126,1,0.0,,6,Nie,A,suburban,10.1,social_media,986,0
MP01437,21-kwi-2023,46,K,Szczecin,Nie,PLN 425.01,2,201.03,87,1,0.23,3.2,3,Nie,D,rural,15.3,friend,635,1
MP01438,21-gru-2023,57,M,Lublin,Tak,"PLN 4,824.44",9,503.08,6,4,0.357,,4,Nie,E,suburban,23.4,walk_in,391,0
MP01439,25-gru-2022,33,M,Bydgoszcz,Nie,"PLN 1,089.73",4,244.86,67,1,,3.7,3,Nie,A,urban,6.2,online_ad,752,0
MP01440,12-lis-2024,43,M,Bydgoszcz,Nie,PLN 318.67,2,178.03,296,1,0.0,,5,Nie,A,rural,36.1,friend,64,0
MP01441,06-maj-2024,30,K,Poznań,Nie,PLN 447.37,2,243.98,149,1,,3.0,4,Tak,A,rural,25.7,walk_in,254,0
MP01442,23-lip-2023,37,K,Gdańsk,Tak,PLN 586.93,4,158.37,207,2,0.205,3.3,5,Nie,C,rural,53.1,social_media,542,0
MP01443,21-paź-2024,39,K,Wrocław,Nie,"PLN 1,998.67",5,399.84,24,2,0.316,3.8,4,Nie dotyczy,,urban,1.2,online_ad,86,0
MP01444,28-kwi-2023,33,M,Wrocław,Nie,"PLN 5,745.79",10,628.76,6,4,0.339,3.4,2,Tak,C,urban,6.6,,628,0
MP01445,14-cze-2022,27,K,Kraków,Tak,"PLN 1,786.33",5,378.11,28,2,0.238,3.6,3,Tak,B,urban,7.0,friend,946,0
MP01446,22-lut-2022,25,K,Łódź,Nie,"PLN 2,069.61",7,280.31,28,2,0.399,3.7,3,Tak,E,suburban,10.6,social_media,1058,0
MP01447,25-paź-2024,18,M,Wrocław,Tak,PLN 433.03,2,199.44,68,2,0.323,3.1,4,Tak,B,urban,5.1,walk_in,82,0
MP01448,17-lis-2024,29,M,Gdańsk,Nie,PLN 215.61,2,102.14,155,1,0.316,2.4,4,Nie,A,urban,5.4,walk_in,59,1
MP01449,24-mar-2024,50,M,Poznań,Nie,PLN 35.90,1,35.0,119,1,0.0,2.0,4,Tak,B,suburban,19.8,walk_in,297,1
MP01450,06-maj-2022,23,M,Warszawa,Nie,PLN 652.17,4,172.17,93,1,0.258,2.3,5,Nie,A,urban,9.1,friend,985,1
MP01451,28-lis-2022,26,M,Łódź,Tak,"PLN 3,866.13",9,428.84,67,3,0.549,3.5,4,Tak,B,suburban,18.7,online_ad,779,0
MP01452,28-lut-2022,63,M,Łódź,Nie,"PLN 2,119.23",7,277.43,54,2,0.185,4.0,2,Tak,E,urban,1.1,social_media,1052,0
MP01453,11-mar-2022,34,M,Bydgoszcz,Tak,PLN 184.26,5,35.0,170,1,0.138,1.9,4,Tak,C,rural,32.2,online_ad,1041,0
MP01454,07-paź-2022,,M,Łódź,Nie,PLN 815.93,5,152.4,81,3,0.328,3.2,4,Tak,D,urban,6.5,friend,831,0
MP01455,25-wrz-2023,50,M,Warszawa,Nie,PLN 728.22,5,135.35,162,1,0.278,1.1,3,Nie,C,suburban,13.3,online_ad,478,0
MP01456,26-mar-2022,50,K,Warszawa,Tak,"PLN 4,473.86",9,510.49,13,6,0.318,4.0,3,Nie dotyczy,E,suburban,24.2,friend,1026,0
MP01457,14-gru-2024,24,M,Poznań,Nie,PLN 36.77,1,35.0,540,1,0.101,2.0,4,Nie,A,urban,2.3,online_ad,32,0
MP01458,21-maj-2023,39,M,Kraków,Nie,"PLN 1,839.46",5,379.42,80,1,0.334,3.4,5,Tak,C,urban,1.9,walk_in,605,0
MP01459,27-paź-2022,23,K,Poznań,Nie,PLN 146.67,4,35.0,152,1,,7.2,5,Nie,C,rural,26.6,friend,811,0
MP01460,26-lip-2023,71,M,Gdańsk,Tak,PLN 750.73,4,170.91,34,3,0.193,3.3,4,Nie,B,suburban,26.9,online_ad,539,0
MP01461,18-maj-2024,23,M,Gdynia,Tak,"PLN 2,665.95",6,395.2,4,4,0.415,3.9,4,Nie,E,urban,7.0,walk_in,242,0
MP01462,18-gru-2022,29,M,Szczecin,Tak,"PLN 3,075.69",7,419.43,17,4,0.386,3.3,4,Nie,A,suburban,18.0,social_media,759,0
MP01463,07-mar-2022,30,M,Warszawa,Nie,"PLN 3,966.68",10,384.55,17,4,0.517,3.1,3,Nie,D,urban,3.4,friend,1045,0
MP01464,11-mar-2022,24,K,Łódź,Tak,"PLN 3,464.71",7,445.5,15,5,0.616,3.6,3,Tak,E,urban,9.2,,1041,0
MP01465,23-lip-2024,58,M,Białystok,Tak,PLN 35.00,1,35.0,540,1,0.0,1.1,5,Tak,,urban,8.9,walk_in,176,0
MP01466,15-maj-2022,71,M,Kraków,Nie,"PLN 1,410.04",5,252.77,40,2,,3.4,3,Nie dotyczy,B,urban,4.3,friend,976,0
MP01467,03-gru-2023,36,K,Gdynia,Nie,PLN 415.62,4,102.83,60,1,0.232,2.7,3,Tak,C,urban,7.7,friend,409,0
MP01468,06-mar-2023,26,K,Poznań,Tak,PLN 319.87,2,158.19,117,1,0.117,2.2,4,Tak,C,urban,9.2,walk_in,681,1
MP01469,04-maj-2024,18,M,Warszawa,Nie,PLN 35.00,1,35.0,165,1,0.118,1.4,4,Tak,,urban,3.5,social_media,256,1
MP01470,21-mar-2022,39,M,Kraków,Tak,"PLN 2,813.85",5,621.06,3,5,0.398,4.9,2,Tak,C,urban,3.6,,1031,0
MP01471,11-wrz-2024,38,M,Katowice,Nie,"PLN 2,307.66",6,344.1,9,3,,3.5,3,Nie dotyczy,,suburban,18.6,social_media,126,0
MP01472,08-lut-2024,34,K,Gdynia,Nie,PLN 72.26,2,35.0,332,1,0.036,2.0,6,Tak,A,suburban,15.2,social_media,342,1
MP01473,15-maj-2023,,K,Katowice,Nie,"PLN 1,305.04",4,336.19,16,3,0.133,3.1,3,Nie,,urban,7.7,walk_in,611,0
MP01474,26-sie-2022,47,K,Łódź,Nie,"PLN 7,759.84",12,629.04,2,6,0.413,4.1,2,Nie,E,urban,5.6,friend,873,0
MP01475,06-gru-2024,46,M,Lublin,Tak,"PLN 3,153.38",6,540.11,1,5,0.353,4.8,2,Tak,D,suburban,10.3,walk_in,40,0
MP01476,07-gru-2022,38,M,Kraków,Nie,PLN 70.00,2,35.0,540,1,0.099,1.0,7,Tak,B,suburban,13.9,online_ad,770,0
MP01477,29-cze-2023,29,K,Łódź,Tak,"PLN 5,054.96",9,569.78,5,5,0.505,4.5,3,Tak,,rural,48.6,online_ad,566,0
MP01478,17-mar-2023,50,M,Bydgoszcz,Tak,"PLN 4,391.56",12,412.38,9,6,0.466,,1,Tak,E,urban,1.0,friend,670,0
MP01479,21-wrz-2022,42,K,Gdynia,Nie,PLN 71.33,2,35.0,530,1,0.058,2.3,5,Tak,C,urban,3.8,friend,847,0
MP01480,10-kwi-2023,53,M,Wrocław,Nie,PLN 338.65,2,150.26,381,1,0.044,3.2,6,Nie,A,urban,0.7,social_media,646,0
MP01481,27-cze-2022,51,M,Poznań,Nie,"PLN 4,886.48",11,468.25,13,3,0.468,3.4,3,Tak,C,suburban,25.5,friend,933,0
MP01482,16-sty-2022,25,M,Kraków,Tak,"PLN 5,265.55",11,450.2,13,5,0.359,3.6,3,Nie,E,urban,1.6,walk_in,1095,0
MP01483,24-lis-2022,25,M,Wrocław,Nie,PLN 267.37,2,140.9,299,1,0.321,2.0,3,Nie dotyczy,C,urban,1.2,online_ad,783,0
MP01484,16-maj-2022,33,K,Warszawa,Nie,"PLN 2,054.94",9,228.7,25,2,0.281,3.3,3,Tak,A,urban,8.0,online_ad,975,0
MP01485,08-kwi-2023,29,M,Katowice,Nie,"PLN 1,267.56",4,340.83,17,1,0.404,3.1,3,Tak,D,suburban,7.2,online_ad,648,0
MP01486,04-sie-2024,51,K,Warszawa,Tak,PLN 147.20,1,140.25,119,1,0.231,2.7,4,Tak,A,urban,7.0,online_ad,164,0
MP01487,09-lip-2022,46,K,Szczecin,Nie,"PLN 1,894.86",5,342.12,53,1,0.271,3.1,3,Tak,D,suburban,14.5,online_ad,921,1
MP01488,16-sty-2022,55,K,Kraków,Nie,"PLN 5,188.98",10,511.03,18,3,0.355,3.8,3,Tak,E,urban,8.3,social_media,1095,0
MP01489,15-maj-2022,47,K,Wrocław,Tak,"PLN 1,337.05",4,320.53,43,2,0.264,4.7,4,Nie,C,urban,2.2,walk_in,976,0
MP01490,18-lip-2023,45,K,Kraków,Nie,PLN 36.49,1,35.0,540,1,0.0,1.3,3,Tak,A,urban,1.3,social_media,547,0
MP01491,08-lis-2022,56,K,Wrocław,Nie,PLN 125.63,2,64.09,57,1,0.163,2.4,4,Tak,E,rural,26.4,social_media,799,0
MP01492,28-cze-2023,48,M,Poznań,Tak,PLN 670.84,4,151.83,43,1,0.344,2.3,5,Tak,B,urban,9.4,online_ad,567,0
MP01493,15-lut-2022,43,K,Szczecin,Nie,"PLN 1,050.26",7,156.52,47,1,0.242,,4,Nie,,urban,8.4,,1065,0
MP01494,10-sty-2023,60,K,Gdynia,Tak,PLN 70.00,2,35.0,540,1,0.035,1.4,4,Tak,B,rural,29.3,friend,736,0
