transaction_id,customer_id,transaction_date,store_id,product_category,amount,items_count,payment_method
T006629,MP01324,04-gru-2024,S11,Flooring,641.51,9,card
T006630,MP01324,08-gru-2024,S03,Garden,518.35,10,card
T006631,MP01324,18-gru-2024,S06,Paint,538.88,7,card
T006632,MP01324,11-sty-2025,S06,Flooring,176.89,2,cash
T006633,MP01325,08-sie-2024,S02,Building Materials,31.99,1,online
T006634,MP01325,08-sie-2024,S02,Building Materials,328.88,2,card
T006635,MP01325,08-sie-2024,S02,Building Materials,161.66,2,card
T006636,MP01325,09-sie-2024,S02,Building Materials,475.56,12,card
T006637,MP01326,03-wrz-2022,S11,Building Materials,84.44,1,card
T006638,MP01326,22-maj-2023,S03,Plumbing,148.24,1,online
T006639,MP01326,28-lis-2023,S03,Tools,188.06,2,online
T006640,MP01326,21-lut-2024,S03,Building Materials,115.93,1,card
T006641,MP01326,15-cze-2024,S03,Plumbing,46.87,1,cash
T006642,MP01327,05-mar-2024,S09,Lighting,26.09,1,online
T006643,MP01327,19-lis-2024,S09,Lighting,126.38,1,card
T006644,MP01328,02-maj-2022,S01,Building Materials,208.18,1,card
T006645,MP01328,28-paź-2023,S01,Building Materials,179.44,2,cash
T006646,MP01328,04-sty-2024,S01,Building Materials,148.43,1,online
T006647,MP01328,15-gru-2024,S01,Building Materials,227.14,1,card
T006648,MP01329,15-kwi-2024,S12,Building Materials,318.12,3,cash
T006649,MP01329,11-paź-2024,S12,Building Materials,197.71,2,card
T006650,MP01330,01-kwi-2023,S02,Lighting,106.99,1,card
T006651,MP01330,12-maj-2023,S02,Lighting,205.82,1,card
T006652,MP01330,18-wrz-2023,S02,Lighting,73.34,2,online
T006653,MP01330,01-mar-2024,S02,Lighting,456.18,3,card
T006654,MP01330,06-maj-2024,S06,Lighting,232.19,1,card
T006655,MP01330,27-gru-2024,S02,Lighting,370.73,3,online
T006656,MP01331,20-maj-2023,S04,Flooring,205.55,1,online
T006657,MP01331,18-sie-2024,S11,Paint,149.38,2,card
T006658,MP01332,03-kwi-2024,S05,Plumbing,258.31,1,mobile
T006659,MP01332,03-kwi-2024,S05,Plumbing,186.08,1,card
T006660,MP01332,11-sie-2024,S05,Plumbing,15.08,1,mobile
T006661,MP01332,18-sie-2024,S05,Plumbing,81.61,1,mobile
T006662,MP01332,09-paź-2024,S05,Plumbing,512.87,4,online
T006663,MP01333,12-lip-2023,S06,Flooring,74.74,1,online
T006664,MP01333,08-wrz-2024,S11,Flooring,86.4,1,card
T006665,MP01333,26-paź-2024,S11,Flooring,86.66,1,card
T006666,MP01333,03-gru-2024,S11,Flooring,82.99,1,mobile
T006667,MP01334,14-lip-2024,S12,Tools,233.83,3,card
T006668,MP01334,16-lip-2024,S12,Tools,126.73,1,card
T006669,MP01334,25-sie-2024,S12,Tools,300.65,2,online
T006670,MP01334,11-wrz-2024,S12,Tools,181.21,2,card
T006671,MP01335,02-wrz-2023,S04,Tools,123.74,1,mobile
T006672,MP01335,14-mar-2024,S02,Tools,162.39,1,card
T006673,MP01335,28-kwi-2024,S11,Tools,17.04,1,card
T006674,MP01335,07-lis-2024,S04,Paint,37.67,1,cash
T006675,MP01336,30-gru-2024,S08,Lighting,36.4,1,card
T006676,MP01337,06-mar-2024,S02,Plumbing,15.28,1,mobile
T006677,MP01337,12-mar-2024,S02,Plumbing,91.37,1,online
T006678,MP01337,25-mar-2024,S02,Plumbing,161.76,1,card
T006679,MP01337,26-paź-2024,S05,Plumbing,174.16,4,online
T006680,MP01338,01-lut-2023,S10,Plumbing,119.7,2,card
T006681,MP01338,06-sty-2024,S10,Electrical,209.73,2,online
T006682,MP01338,19-wrz-2024,S10,Garden,549.0,4,card
T006683,MP01338,03-sty-2025,S10,Garden,1070.37,9,card
T006684,MP01339,14-cze-2024,S10,Garden,272.13,2,card
T006685,MP01339,19-lip-2024,S10,Garden,108.72,1,cash
T006686,MP01340,06-maj-2023,S08,Plumbing,470.43,9,mobile
T006687,MP01340,30-wrz-2023,S02,Tools,101.7,1,card
T006688,MP01340,03-paź-2023,S02,Plumbing,101.34,1,mobile
T006689,MP01340,13-paź-2023,S08,Plumbing,264.5,7,cash
T006690,MP01340,21-sty-2024,S02,Plumbing,157.68,2,mobile
T006691,MP01340,26-gru-2024,S02,Tools,956.64,12,online
T006692,MP01341,22-sie-2023,S10,Flooring,143.26,3,card
T006693,MP01341,28-wrz-2023,S01,Building Materials,830.92,6,card
T006694,MP01341,11-kwi-2024,S01,Building Materials,584.15,4,cash
T006695,MP01341,18-kwi-2024,S05,Building Materials,373.46,4,card
T006696,MP01341,11-sty-2025,S01,Tools,343.82,2,online
T006697,MP01342,15-wrz-2022,S05,Paint,1550.87,20,online
T006698,MP01342,21-wrz-2022,S04,Paint,913.28,6,online
T006699,MP01342,02-paź-2022,S04,Garden,560.84,3,card
T006700,MP01342,01-maj-2023,S04,Lighting,875.52,6,card
T006701,MP01342,10-maj-2023,S04,Electrical,1071.56,20,card
T006702,MP01342,05-sie-2023,S04,Plumbing,1593.18,18,mobile
T006703,MP01342,07-sie-2023,S04,Tools,905.16,7,card
T006704,MP01342,28-sie-2023,S04,Paint,198.76,2,mobile
T006705,MP01342,26-paź-2023,S04,Tools,172.48,1,online
T006706,MP01342,29-paź-2023,S04,Electrical,458.36,4,online
T006707,MP01342,12-lis-2023,S04,Building Materials,909.98,8,mobile
T006708,MP01342,17-lis-2023,S03,Plumbing,1347.54,20,card
T006709,MP01342,16-lut-2024,S04,Lighting,429.14,3,online
T006710,MP01342,02-kwi-2024,S04,Electrical,646.32,4,card
T006711,MP01342,19-kwi-2024,S04,Lighting,238.21,2,online
T006712,MP01342,24-maj-2024,S11,Paint,298.63,3,card
T006713,MP01342,08-cze-2024,S04,Paint,1650.75,11,card
T006714,MP01342,01-lip-2024,S04,Lighting,1293.33,17,card
T006715,MP01342,09-sie-2024,S04,Tools,340.88,2,mobile
T006716,MP01342,12-wrz-2024,S02,Electrical,1093.96,12,card
T006717,MP01342,02-lis-2024,S04,Electrical,260.4,1,card
T006718,MP01342,10-lis-2024,S04,Electrical,185.58,3,online
T006719,MP01342,24-lis-2024,S04,Tools,876.42,16,mobile
T006720,MP01342,15-sty-2025,S04,Paint,652.45,10,card
T006721,MP01343,19-sie-2023,S01,Garden,41.57,1,card
T006722,MP01343,07-gru-2023,S01,Garden,31.03,1,card
T006723,MP01344,06-paź-2023,S10,Building Materials,673.39,5,card
T006724,MP01344,14-paź-2023,S10,Building Materials,136.95,4,card
T006725,MP01344,04-lis-2023,S01,Building Materials,339.89,2,card
T006726,MP01344,13-mar-2024,S10,Building Materials,355.01,2,card
T006727,MP01344,21-cze-2024,S10,Building Materials,60.53,1,card
T006728,MP01344,17-gru-2024,S10,Building Materials,868.12,7,card
T006729,MP01345,16-paź-2022,S02,Electrical,56.4,1,cash
T006730,MP01345,27-sty-2023,S02,Electrical,215.59,2,card
T006731,MP01345,03-lut-2023,S02,Electrical,255.34,4,mobile
T006732,MP01345,06-wrz-2024,S02,Electrical,316.19,4,online
T006733,MP01345,13-gru-2024,S02,Electrical,354.43,2,card
T006734,MP01346,03-sty-2025,S12,Plumbing,142.86,2,card
T006735,MP01346,04-sty-2025,S12,Garden,284.47,5,card
T006736,MP01346,06-sty-2025,S12,Building Materials,657.17,5,card
T006737,MP01346,07-sty-2025,S12,Building Materials,669.97,5,card
T006738,MP01346,08-sty-2025,S09,Building Materials,438.6,7,card
T006739,MP01347,17-sie-2024,S12,Plumbing,94.41,1,card
T006740,MP01347,23-sie-2024,S12,Paint,166.54,2,card
T006741,MP01347,25-sie-2024,S12,Plumbing,713.95,16,online
T006742,MP01347,15-wrz-2024,S12,Plumbing,90.18,1,online
T006743,MP01347,19-paź-2024,S12,Flooring,214.28,1,online
T006744,MP01347,03-gru-2024,S12,Paint,712.53,10,mobile
T006745,MP01348,12-lut-2024,S11,Electrical,36.07,1,card
T006746,MP01349,19-kwi-2024,S10,Electrical,283.76,3,cash
T006747,MP01349,23-kwi-2024,S06,Electrical,57.89,1,mobile
T006748,MP01349,21-wrz-2024,S06,Electrical,118.4,1,card
T006749,MP01349,28-paź-2024,S06,Electrical,230.21,2,online
T006750,MP01350,13-gru-2023,S02,Lighting,66.17,1,online
T006751,MP01350,20-sty-2024,S02,Lighting,22.66,1,online
T006752,MP01350,06-mar-2024,S02,Lighting,220.98,2,card
T006753,MP01350,13-lis-2024,S02,Paint,676.94,8,mobile
T006754,MP01351,12-maj-2022,S10,Lighting,461.56,5,mobile
T006755,MP01351,21-maj-2022,S10,Lighting,314.36,5,mobile
T006756,MP01351,12-paź-2022,S10,Lighting,364.73,2,card
T006757,MP01351,09-maj-2023,S10,Paint,377.43,3,card
T006758,MP01351,29-mar-2024,S10,Lighting,169.63,3,card
T006759,MP01351,19-gru-2024,S10,Lighting,981.49,12,online
T006760,MP01352,06-wrz-2023,S08,Garden,35.64,1,card
T006761,MP01352,09-lip-2024,S08,Garden,34.36,1,card
T006762,MP01353,08-wrz-2023,S12,Electrical,488.45,15,card
T006763,MP01353,05-gru-2023,S03,Garden,66.11,1,card
T006764,MP01353,20-lip-2024,S12,Electrical,100.54,1,mobile
T006765,MP01353,02-gru-2024,S12,Electrical,72.67,1,card
T006766,MP01354,01-paź-2024,S03,Building Materials,60.06,1,card
T006767,MP01354,01-paź-2024,S03,Building Materials,24.69,1,cash
T006768,MP01355,15-gru-2023,S01,Flooring,453.82,5,cash
T006769,MP01355,31-gru-2023,S01,Flooring,273.48,3,cash
T006770,MP01355,22-sty-2024,S01,Flooring,219.6,3,online
T006771,MP01355,18-kwi-2024,S01,Flooring,204.97,2,card
T006772,MP01355,15-lis-2024,S01,Flooring,135.9,1,card
T006773,MP01356,31-sie-2023,S12,Plumbing,332.36,4,card
T006774,MP01356,09-wrz-2023,S12,Plumbing,743.48,20,online
T006775,MP01356,14-lis-2023,S12,Electrical,139.81,2,card
T006776,MP01356,31-sty-2024,S12,Plumbing,916.0,16,online
T006777,MP01356,11-lut-2024,S08,Plumbing,524.64,5,card
T006778,MP01356,13-kwi-2024,S12,Plumbing,365.78,2,card
T006779,MP01356,09-sty-2025,S12,Building Materials,305.43,3,card
T006780,MP01357,08-lut-2023,S10,Garden,439.32,8,online
T006781,MP01357,16-lut-2023,S10,Tools,230.04,2,card
T006782,MP01357,08-kwi-2023,S10,Tools,339.14,4,card
T006783,MP01357,02-wrz-2023,S10,Tools,373.06,2,cash
T006784,MP01357,28-paź-2023,S01,Tools,141.73,1,card
T006785,MP01357,06-lut-2024,S12,Tools,491.99,12,card
T006786,MP01357,02-cze-2024,S10,Garden,54.68,1,cash
T006787,MP01357,01-paź-2024,S10,Tools,81.29,1,mobile
T006788,MP01357,06-sty-2025,S10,Tools,606.85,6,cash
T006789,MP01358,27-wrz-2022,S02,Paint,259.08,4,online
T006790,MP01358,23-lis-2022,S02,Paint,162.85,3,online
T006791,MP01358,03-cze-2023,S02,Tools,1122.78,18,cash
T006792,MP01358,13-wrz-2023,S02,Flooring,447.69,4,online
T006793,MP01358,09-kwi-2024,S02,Tools,221.53,1,cash
T006794,MP01358,04-sty-2025,S12,Paint,96.83,1,online
T006795,MP01359,06-sie-2022,S08,Tools,94.47,1,online
T006796,MP01359,20-paź-2022,S08,Tools,204.75,2,online
T006797,MP01359,04-lis-2022,S08,Tools,279.01,2,cash
T006798,MP01359,16-wrz-2023,S08,Tools,444.82,14,card
T006799,MP01359,04-lis-2023,S08,Tools,211.54,1,card
T006800,MP01359,19-gru-2024,S08,Tools,63.9,1,card
T006801,MP01360,27-kwi-2024,S01,Plumbing,140.79,4,cash
T006802,MP01360,09-paź-2024,S01,Paint,400.29,5,cash
T006803,MP01361,09-sty-2024,S02,Lighting,101.54,1,cash
T006804,MP01362,30-maj-2022,S03,Flooring,210.65,1,card
T006805,MP01362,14-cze-2022,S03,Flooring,425.49,3,card
T006806,MP01362,02-wrz-2022,S03,Plumbing,507.49,7,card
T006807,MP01362,19-wrz-2022,S03,Flooring,267.11,3,online
T006808,MP01362,26-lis-2022,S03,Plumbing,550.32,3,card
T006809,MP01362,30-lis-2022,S03,Garden,393.0,3,card
T006810,MP01362,11-gru-2022,S08,Garden,279.33,2,card
T006811,MP01362,23-lut-2023,S09,Garden,310.02,2,online
T006812,MP01362,25-lut-2023,S09,Plumbing,318.55,3,card
T006813,MP01362,04-mar-2023,S11,Garden,682.71,7,cash
T006814,MP01362,07-mar-2024,S03,Garden,243.84,7,online
T006815,MP01362,20-kwi-2024,S03,Plumbing,332.81,3,card
T006816,MP01362,22-kwi-2024,S10,Plumbing,104.88,1,cash
T006817,MP01362,13-wrz-2024,S03,Plumbing,203.56,1,card
T006818,MP01362,27-lis-2024,S03,Garden,145.97,2,mobile
T006819,MP01362,01-sty-2025,S03,Garden,335.33,2,mobile
T006820,MP01363,16-sie-2023,S03,Flooring,213.38,1,card
T006821,MP01363,01-paź-2023,S03,Flooring,200.18,1,online
T006822,MP01363,25-paź-2023,S03,Garden,256.18,6,card
T006823,MP01363,16-gru-2024,S03,Flooring,173.33,1,card
T006824,MP01364,26-wrz-2022,S02,Flooring,503.45,3,card
T006825,MP01364,15-lis-2022,S05,Plumbing,498.64,3,online
T006826,MP01364,03-sie-2023,S02,Building Materials,90.11,1,mobile
T006827,MP01364,07-gru-2023,S02,Flooring,90.75,1,card
T006828,MP01364,19-sty-2024,S02,Building Materials,266.64,5,online
T006829,MP01364,07-sty-2025,S02,Flooring,655.56,11,card
T006830,MP01365,18-sty-2024,S02,Plumbing,435.87,3,mobile
T006831,MP01365,02-lut-2024,S02,Paint,590.41,19,card
T006832,MP01365,28-mar-2024,S09,Building Materials,332.54,10,cash
T006833,MP01365,03-sty-2025,S02,Building Materials,142.04,1,online
T006834,MP01366,29-wrz-2022,S04,Tools,92.24,1,mobile
T006835,MP01366,25-paź-2022,S04,Paint,331.57,3,card
T006836,MP01366,22-maj-2023,S04,Tools,532.39,3,mobile
T006837,MP01366,21-mar-2024,S04,Tools,402.8,8,mobile
T006838,MP01366,10-maj-2024,S04,Paint,147.58,1,mobile
T006839,MP01366,04-sty-2025,S04,Tools,394.13,2,mobile
T006840,MP01367,12-sty-2023,S08,Lighting,357.73,2,card
T006841,MP01367,05-maj-2023,S06,Lighting,358.17,2,online
T006842,MP01367,14-wrz-2023,S08,Lighting,58.09,1,cash
T006843,MP01367,26-sty-2024,S02,Paint,281.13,2,mobile
T006844,MP01367,19-kwi-2024,S02,Lighting,316.65,2,card
T006845,MP01367,07-cze-2024,S02,Lighting,394.27,4,card
T006846,MP01367,24-gru-2024,S02,Building Materials,72.71,1,online
T006847,MP01368,04-lip-2023,S04,Garden,37.32,1,mobile
T006848,MP01368,25-lip-2023,S04,Garden,38.8,1,card
T006849,MP01369,22-lis-2024,S06,Paint,35.0,1,cash
T006850,MP01370,27-sty-2024,S05,Tools,373.35,11,card
T006851,MP01370,22-lut-2024,S04,Tools,86.71,1,card
T006852,MP01370,23-kwi-2024,S08,Tools,170.97,1,mobile
T006853,MP01370,27-paź-2024,S08,Tools,239.5,2,mobile
T006854,MP01371,15-wrz-2024,S07,Flooring,268.46,3,mobile
T006855,MP01371,22-wrz-2024,S07,Flooring,504.3,3,online
T006856,MP01371,20-paź-2024,S07,Paint,350.75,2,card
T006857,MP01371,26-paź-2024,S07,Plumbing,158.66,2,card
T006858,MP01371,04-lis-2024,S07,Plumbing,341.94,3,cash
T006859,MP01371,14-lis-2024,S07,Tools,1239.89,13,card
T006860,MP01371,06-gru-2024,S07,Paint,523.78,8,card
T006861,MP01371,01-sty-2025,S07,Electrical,379.52,8,card
T006862,MP01371,11-sty-2025,S07,Plumbing,650.81,6,online
T006863,MP01372,04-lut-2023,S02,Plumbing,325.94,2,card
T006864,MP01372,17-wrz-2023,S02,Plumbing,593.22,7,cash
T006865,MP01372,21-paź-2023,S12,Electrical,26.08,1,online
T006866,MP01372,22-sty-2024,S02,Lighting,85.27,1,card
T006867,MP01372,24-maj-2024,S08,Garden,290.59,3,card
T006868,MP01372,30-sie-2024,S03,Lighting,122.95,1,online
T006869,MP01372,22-gru-2024,S02,Garden,460.66,3,card
T006870,MP01373,25-lip-2023,S01,Building Materials,35.0,1,card
T006871,MP01374,31-maj-2023,S10,Paint,299.12,4,card
T006872,MP01374,21-cze-2023,S10,Paint,234.25,3,cash
T006873,MP01374,01-maj-2024,S10,Paint,130.64,1,card
T006874,MP01374,10-maj-2024,S10,Paint,50.19,1,online
T006875,MP01374,24-wrz-2024,S10,Paint,264.23,2,card
T006876,MP01375,31-sie-2024,S11,Electrical,184.91,4,card
T006877,MP01375,01-wrz-2024,S11,Electrical,51.24,1,cash
T006878,MP01376,16-lis-2024,S12,Tools,66.46,1,card
T006879,MP01376,17-lis-2024,S12,Tools,244.84,2,card
T006880,MP01376,17-lis-2024,S12,Tools,109.4,1,cash
T006881,MP01376,17-lis-2024,S12,Tools,372.17,3,card
T006882,MP01376,17-lis-2024,S12,Tools,364.8,5,card
T006883,MP01376,17-lis-2024,S12,Tools,126.42,1,card
T006884,MP01377,20-lis-2024,S12,Plumbing,129.86,1,cash
T006885,MP01377,21-lis-2024,S08,Plumbing,99.47,2,card
T006886,MP01378,06-kwi-2024,S01,Paint,22.8,1,card
T006887,MP01378,07-kwi-2024,S07,Paint,47.2,1,card
T006888,MP01379,30-lip-2023,S11,Plumbing,125.58,2,online
T006889,MP01379,03-paź-2023,S10,Building Materials,176.06,1,card
T006890,MP01379,20-lis-2023,S06,Flooring,369.56,5,online
T006891,MP01379,30-maj-2024,S02,Plumbing,163.69,1,online
T006892,MP01379,31-maj-2024,S10,Building Materials,869.08,15,card
T006893,MP01379,21-cze-2024,S11,Plumbing,640.99,5,card
T006894,MP01379,11-lip-2024,S08,Tools,986.75,8,online
T006895,MP01379,30-sie-2024,S11,Plumbing,46.35,1,card
T006896,MP01379,05-sty-2025,S11,Flooring,84.61,1,mobile
T006897,MP01380,20-mar-2024,S11,Lighting,103.86,1,online
T006898,MP01380,06-cze-2024,S04,Flooring,218.94,5,mobile
T006899,MP01380,15-lip-2024,S04,Paint,424.04,2,card
T006900,MP01380,05-sty-2025,S04,Lighting,717.46,6,cash
T006901,MP01381,09-gru-2024,S09,Lighting,31.19,1,card
T006902,MP01381,10-gru-2024,S09,Lighting,91.98,1,card
T006903,MP01382,23-lis-2022,S12,Garden,182.5,1,mobile
T006904,MP01382,11-mar-2023,S12,Garden,488.37,14,card
T006905,MP01382,13-paź-2023,S12,Garden,17.61,1,online
T006906,MP01382,24-maj-2024,S11,Garden,558.4,4,online
T006907,MP01382,03-wrz-2024,S12,Garden,799.71,6,online
T006908,MP01382,08-sty-2025,S12,Electrical,295.98,3,card
T006909,MP01383,12-cze-2023,S10,Flooring,261.89,1,card
T006910,MP01383,13-gru-2024,S10,Paint,126.64,1,cash
T006911,MP01384,10-wrz-2024,S04,Electrical,76.39,2,card
T006912,MP01384,19-wrz-2024,S04,Electrical,159.97,2,cash
T006913,MP01385,24-lip-2023,S05,Garden,90.61,1,online
T006914,MP01385,16-wrz-2023,S03,Garden,19.36,1,card
T006915,MP01385,25-lis-2023,S03,Garden,71.01,1,card
T006916,MP01385,16-mar-2024,S03,Garden,77.15,1,card
T006917,MP01386,14-lut-2024,S02,Paint,164.62,4,card
T006918,MP01386,04-sie-2024,S02,Paint,82.42,1,mobile
T006919,MP01387,08-paź-2023,S03,Electrical,50.62,1,card
T006920,MP01387,07-sty-2024,S03,Tools,347.94,5,cash
T006921,MP01387,16-sty-2024,S03,Tools,481.1,5,card
T006922,MP01387,29-kwi-2024,S03,Tools,258.98,2,card
T006923,MP01387,20-lip-2024,S03,Flooring,928.63,20,online
T006924,MP01387,28-sie-2024,S03,Tools,409.29,3,cash
T006925,MP01387,30-wrz-2024,S07,Plumbing,92.92,1,card
T006926,MP01387,21-paź-2024,S07,Lighting,351.42,2,card
T006927,MP01387,02-sty-2025,S03,Lighting,225.19,4,card
T006928,MP01388,07-lut-2023,S10,Garden,23.77,1,mobile
T006929,MP01388,10-lut-2023,S05,Garden,18.87,1,cash
T006930,MP01388,17-kwi-2023,S10,Garden,94.34,2,card
T006931,MP01388,20-wrz-2024,S10,Garden,12.41,1,mobile
T006932,MP01389,14-paź-2024,S08,Tools,180.38,2,online
T006933,MP01389,16-paź-2024,S08,Tools,99.88,1,online
T006934,MP01389,18-lis-2024,S07,Tools,51.91,1,card
T006935,MP01389,19-lis-2024,S08,Tools,61.66,1,card
T006936,MP01389,02-gru-2024,S07,Tools,434.3,3,card
T006937,MP01390,24-wrz-2024,S02,Flooring,300.19,3,online
T006938,MP01390,24-wrz-2024,S02,Flooring,132.44,2,mobile
T006939,MP01391,01-lip-2023,S05,Tools,262.7,2,mobile
T006940,MP01391,30-sie-2023,S08,Tools,262.38,2,online
T006941,MP01391,16-lis-2023,S08,Tools,277.6,3,card
T006942,MP01391,26-mar-2024,S08,Tools,233.48,5,cash
T006943,MP01391,17-cze-2024,S08,Tools,144.89,3,card
T006944,MP01391,01-gru-2024,S08,Tools,589.87,4,card
T006945,MP01392,23-paź-2023,S03,Plumbing,286.03,3,online
T006946,MP01392,03-lip-2024,S03,Lighting,252.46,2,cash
T006947,MP01392,22-lip-2024,S03,Plumbing,257.65,1,card
T006948,MP01392,03-wrz-2024,S03,Lighting,562.44,5,card
T006949,MP01392,30-paź-2024,S07,Lighting,86.7,2,cash
T006950,MP01393,14-gru-2024,S05,Garden,16.65,1,card
T006951,MP01393,14-gru-2024,S05,Garden,55.18,1,mobile
T006952,MP01394,27-mar-2024,S02,Flooring,15.12,1,card
T006953,MP01394,28-mar-2024,S03,Flooring,63.29,1,mobile
T006954,MP01395,04-sty-2023,S05,Paint,11.38,1,card
T006955,MP01395,22-cze-2023,S04,Paint,32.69,1,card
T006956,MP01395,20-sie-2023,S05,Paint,27.81,1,cash
T006957,MP01395,26-wrz-2023,S05,Paint,28.82,1,online
T006958,MP01395,10-sty-2024,S05,Paint,89.76,1,card
T006959,MP01395,15-lip-2024,S05,Paint,19.54,1,cash
T006960,MP01396,11-sty-2024,S08,Paint,22.46,1,card
T006961,MP01396,29-maj-2024,S04,Paint,55.54,1,card
T006962,MP01397,16-lis-2023,S12,Lighting,41.11,1,cash
T006963,MP01397,17-lis-2023,S08,Lighting,28.89,1,mobile
T006964,MP01398,23-gru-2023,S09,Plumbing,35.0,1,cash
T006965,MP01399,09-sie-2022,S04,Paint,559.24,14,online
T006966,MP01399,16-lis-2022,S04,Paint,607.39,8,cash
T006967,MP01399,06-lip-2023,S04,Paint,166.87,5,cash
T006968,MP01399,28-sie-2023,S04,Flooring,371.82,4,mobile
T006969,MP01399,08-sie-2024,S04,Paint,352.79,5,card
T006970,MP01399,12-sty-2025,S01,Paint,173.26,3,card
T006971,MP01400,25-lip-2023,S08,Plumbing,35.7,1,online
T006972,MP01401,04-sie-2024,S02,Garden,286.06,2,online
T006973,MP01401,11-sie-2024,S02,Garden,87.9,1,card
T006974,MP01401,21-wrz-2024,S02,Garden,199.12,1,online
T006975,MP01401,04-paź-2024,S04,Garden,140.27,1,card
T006976,MP01401,15-gru-2024,S02,Garden,53.2,1,card
T006977,MP01402,23-lis-2022,S04,Tools,148.81,1,card
T006978,MP01402,17-cze-2023,S04,Tools,203.57,1,card
T006979,MP01402,02-lip-2023,S04,Electrical,138.86,1,card
T006980,MP01402,31-maj-2024,S09,Electrical,103.11,1,card
T006981,MP01402,28-paź-2024,S04,Tools,30.84,1,card
T006982,MP01403,27-maj-2023,S01,Lighting,203.08,1,online
T006983,MP01403,02-sty-2024,S06,Garden,138.82,3,card
T006984,MP01403,11-lut-2024,S03,Garden,62.47,1,mobile
T006985,MP01403,20-wrz-2024,S06,Electrical,652.06,6,card
T006986,MP01403,30-gru-2024,S06,Garden,182.15,2,card
T006987,MP01404,12-lut-2023,S07,Electrical,317.62,5,card
T006988,MP01404,14-lut-2023,S07,Electrical,81.24,1,mobile
T006989,MP01404,07-cze-2023,S07,Electrical,470.65,10,online
T006990,MP01404,07-sie-2023,S07,Electrical,134.3,2,mobile
T006991,MP01404,07-paź-2023,S07,Electrical,162.21,1,card
T006992,MP01404,15-gru-2023,S07,Electrical,406.81,10,mobile
T006993,MP01404,05-mar-2024,S07,Electrical,201.78,1,online
T006994,MP01404,12-kwi-2024,S07,Electrical,572.1,10,online
T006995,MP01404,26-cze-2024,S07,Electrical,906.77,20,card
T006996,MP01404,01-lip-2024,S08,Electrical,209.67,1,mobile
T006997,MP01404,03-lip-2024,S07,Electrical,101.66,1,online
T006998,MP01404,31-sie-2024,S07,Electrical,257.55,4,online
T006999,MP01405,12-gru-2022,S11,Tools,408.44,3,online
T007000,MP01405,12-lip-2023,S12,Tools,249.34,2,card
T007001,MP01405,16-lip-2023,S11,Paint,82.64,1,card
T007002,MP01405,30-lis-2024,S07,Paint,131.87,1,card
T007003,MP01406,07-lip-2022,S03,Paint,376.29,9,card
T007004,MP01406,27-lip-2022,S05,Paint,324.48,3,card
T007005,MP01406,27-lip-2022,S03,Building Materials,582.7,6,online
T007006,MP01406,09-sie-2022,S03,Paint,402.57,6,online
T007007,MP01406,30-mar-2023,S03,Building Materials,402.71,10,online
T007008,MP01406,08-cze-2023,S06,Paint,233.8,5,online
T007009,MP01406,10-lis-2023,S03,Building Materials,199.97,1,mobile
T007010,MP01406,10-gru-2023,S03,Paint,345.96,2,online
T007011,MP01406,26-sty-2024,S03,Building Materials,267.83,1,card
T007012,MP01406,10-sty-2025,S03,Building Materials,148.26,1,card
T007013,MP01407,06-mar-2023,S02,Lighting,518.25,4,card
T007014,MP01407,18-mar-2023,S11,Flooring,221.84,3,card
T007015,MP01407,18-lip-2023,S11,Paint,774.1,16,card
T007016,MP01407,29-gru-2023,S11,Building Materials,203.71,1,online
